rh,temp,co2
53.058,32.604,49.2000007629
53.058,32.604,49
53.098,32.603,51.2999992371
53.098,32.603,52.7999992371
53.086,32.618,51.7999992371
53.086,32.618,51.5999984741
53.086,32.618,51
53.086,32.618,51.7999992371
53.086,32.618,52.7000007629
53.086,32.618,52.5
52.852,32.632,49.7999992371
52.852,32.632,51.5
52.852,32.632,52.4000015259
52.852,32.632,52.4000015259
52.556,32.638,51.7999992371
52.556,32.638,52.5
52.556,32.638,52.7000007629
52.556,32.638,52.0999984741
52.556,32.638,49.2999992371
52.556,32.638,51.5999984741
51.597,32.623,49.7999992371
51.597,32.623,48.9000015259
52.556,32.638,47.4000015259
52.556,32.638,44.2999992371
52.556,32.638,43.5
52.556,32.638,41.5
52.556,32.638,39.5999984741
52.556,32.638,41.9000015259
52.556,32.638,43
52.556,32.638,42.2000007629
52.556,32.638,41.0999984741
52.556,32.638,39.5999984741
52.556,32.638,40
51.448,32.783,38
51.456,32.808,38.9000015259
51.456,32.808,37.4000015259
51.531,32.825,38.2000007629
51.531,32.825,39.5999984741
51.456,32.808,40
51.456,32.808,34.9000015259
51.496,32.837,35.2999992371
51.496,32.837,36.4000015259
51.496,32.837,35.2000007629
51.385,32.858,34.2000007629
51.385,32.858,32.7999992371
51.443,32.893,34
51.443,32.893,34
51.554,32.905,31
51.554,32.905,29.2999992371
51.443,32.893,29.2000007629
51.443,32.893,30.5
51.671,32.916,32.4000015259
51.671,32.916,33.4000015259
51.749,32.924,33.9000015259
51.749,32.924,31.1000003815
51.749,32.924,28.5
51.749,32.924,27.8999996185
52.136,32.941,29.1000003815
52.136,32.941,27.7999992371
52.285,32.942,25.1000003815
52.285,32.942,24.7999992371
52.136,32.941,26.2999992371
52.136,32.941,24.2000007629
52.348,32.945,24
52.348,32.945,24.7000007629
52.426,32.953,24.3999996185
52.426,32.953,23.7999992371
52.348,32.945,24.2000007629
52.348,32.945,25.6000003815
52.348,32.945,27.6000003815
52.348,32.945,26.3999996185
52.348,32.945,27.2999992371
52.348,32.945,25.7000007629
52.426,32.953,21.3999996185
52.426,32.953,21.2999992371
51.112,33.031,16.8999996185
51.112,33.031,17.2999992371
50.755,33.05,16.7999992371
50.755,33.05,17.5
51.112,33.031,20.6000003815
51.112,33.031,18.5
51.112,33.031,18.8999996185
51.112,33.031,19.3999996185
51.112,33.031,18
51.112,33.031,16.7999992371
51.112,33.031,18.7999992371
51.112,33.031,20.7999992371
51.112,33.031,21.7000007629
51.112,33.031,27.2999992371
51.112,33.031,30.7000007629
51.112,33.031,33.5
50.755,33.05,32.7999992371
50.755,33.05,32
50.755,33.05,32.0999984741
50.755,33.05,30.6000003815
48.394,33.299,30
48.394,33.299,29.6000003815
48.536,33.304,30
48.536,33.304,29.2999992371
48.798,33.31,24.7999992371
48.798,33.31,24.3999996185
48.536,33.304,23.8999996185
48.536,33.304,23.2999992371
48.708,33.31,23.3999996185
48.708,33.31,25.2000007629
48.708,33.31,26.8999996185
48.708,33.31,26.3999996185
48.708,33.31,27.7000007629
48.708,33.31,26.7999992371
48.726,33.292,26.6000003815
48.726,33.292,26.5
49.028,33.274,27.8999996185
49.028,33.274,26.1000003815
48.726,33.292,24.1000003815
49.229,33.254,22.2999992371
49.229,33.254,23.2999992371
49.15,33.232,22.7999992371
49.15,33.232,24.5
49.15,33.232,26.7000007629
49.15,33.232,28.7000007629
48.945,33.154,26.8999996185
48.945,33.154,25.1000003815
49.15,33.232,22.7999992371
49.15,33.232,20.2000007629
48.945,33.154,18.5
48.945,33.154,18.7999992371
49.225,33.104,15.6999998093
49.225,33.104,19.1000003815
49.272,33.092,19.7000007629
49.272,33.092,20.5
49.225,33.104,18.2999992371
49.225,33.104,17.7000007629
49.225,33.104,14.6000003815
49.225,33.104,14.1999998093
49.354,33.108,15.6999998093
49.354,33.108,15
49.641,33.115,14.3999996185
49.641,33.115,17.5
49.354,33.108,18.3999996185
49.354,33.108,19.3999996185
49.354,33.108,20.7999992371
49.354,33.108,17.7000007629
49.354,33.108,19.2999992371
49.354,33.108,24
49.354,33.108,25.6000003815
49.354,33.108,26.5
49.354,33.108,25.3999996185
49.354,33.108,25.2999992371
49.354,33.108,25.7999992371
49.354,33.108,25.3999996185
46.325,33.217,24.7999992371
46.325,33.217,24.2000007629
49.641,33.115,23.6000003815
49.641,33.115,23.2999992371
46.325,33.217,21.7999992371
46.325,33.217,22.3999996185
46.606,33.168,20
46.606,33.168,19.7999992371
46.778,33.159,19.5
46.778,33.159,18.8999996185
46.909,33.149,18.3999996185
46.909,33.149,14.8999996185
46.778,33.159,16.2999992371
46.778,33.159,14
47.051,33.132,12.1999998093
47.051,33.132,14.1000003815
47.051,33.1,12.1999998093
47.051,33.1,11.8000001907
47.696,33.087,7.40000009537
47.696,33.087,9.19999980927
47.98,33.083,8.19999980927
47.98,33.083,9.5
47.696,33.087,8.69999980927
47.696,33.087,8.80000019073
48.347,33.089,9.19999980927
48.347,33.089,6.59999990463
48.586,33.098,4.09999990463
48.586,33.098,6.69999980927
48.724,33.109,6.40000009537
48.724,33.109,5.30000019073
49.098,33.124,10.3000001907
49.098,33.124,11.3000001907
48.724,33.109,10.1000003815
48.724,33.109,17.7999992371
49.098,33.124,24.2999992371
49.098,33.124,24.3999996185
49.413,33.126,27
49.413,33.126,27.6000003815
49.573,33.104,27.2999992371
49.573,33.104,26.1000003815
49.678,33.075,28.5
49.678,33.075,29.5
49.573,33.104,32.0999984741
49.573,33.104,40.7000007629
49.616,32.962,42.0999984741
49.616,32.962,41.7999992371
49.747,32.886,42.0999984741
49.747,32.886,42.5999984741
49.616,32.962,43
49.616,32.962,45.5
49.616,32.962,47.4000015259
49.616,32.962,48.4000015259
49.616,32.962,49.5999984741
49.616,32.962,54.0999984741
49.616,32.962,54.9000015259
49.616,32.962,56.7000007629
49.616,32.962,57
49.616,32.962,56.5
49.616,32.962,58
49.734,31.872,62.2000007629
49.734,31.872,66.9000015259
49.842,31.82,69.8000030518
49.842,31.82,70.6999969482
49.734,31.872,70.4000015259
49.734,31.872,69.0999984741
49.842,31.82,71.5999984741
49.842,31.82,73.5
50.351,31.688,74.4000015259
50.351,31.688,71.5999984741
50.518,31.644,73.6999969482
50.518,31.644,74.0999984741
50.679,31.578,83.8000030518
50.679,31.578,84.4000015259
50.518,31.644,83
50.518,31.644,79.5
50.937,31.497,83.0999984741
50.937,31.497,81.5
51.186,31.429,81.0999984741
51.186,31.429,82.6999969482
51.557,31.29,80.5
51.557,31.29,81.6999969482
51.732,31.24,82.6999969482
51.557,31.29,79.5999984741
51.557,31.29,80
51.81,31.193,84
51.81,31.193,81.1999969482
51.865,31.139,79.1999969482
51.865,31.139,78.5
51.93,31.093,79
51.93,31.093,82
51.93,31.093,86.9000015259
51.93,31.093,87
51.93,31.093,91
51.93,31.093,93.5
52.124,30.976,96.3000030518
52.124,30.976,97.9000015259
51.93,31.093,100.599998474
52.197,30.853,100.900001526
52.197,30.853,101.699996948
52.221,30.787,104.199996948
52.221,30.787,104.5
52.221,30.787,104.400001526
52.221,30.787,104
52.221,30.787,101.699996948
52.221,30.787,99.8000030518
52.221,30.787,102.099998474
52.221,30.787,103.199996948
52.221,30.787,103.5
52.221,30.787,104
52.221,30.787,104.300003052
52.221,30.787,104.400001526
52.221,30.787,104.599998474
52.221,30.787,104.300003052
52.221,30.787,104
52.221,30.787,103.800003052
52.221,30.787,104.300003052
54.457,29.94,104.699996948
54.457,29.94,102.699996948
54.457,29.921,103.300003052
54.457,29.921,103
54.457,29.921,103.300003052
54.457,29.921,102.099998474
54.457,29.921,102.300003052
54.457,29.921,101.099998474
54.346,29.872,100.400001526
54.346,29.872,100.5
54.58,29.859,99.9000015259
54.58,29.859,99.0999984741
54.812,29.838,98.5
54.812,29.838,99.4000015259
54.909,29.811,101.199996948
54.909,29.811,100.400001526
54.812,29.838,101.099998474
54.812,29.838,100.5
54.939,29.785,100.099998474
54.939,29.785,99.5
54.939,29.785,98.8000030518
54.939,29.785,97.6999969482
55.303,29.668,99.0999984741
55.303,29.668,101.5
55.589,29.616,101.400001526
55.589,29.616,101.300003052
55.303,29.668,100.099998474
55.303,29.668,101.900001526
55.938,29.561,102.300003052
55.938,29.561,102.5
56.212,29.494,101.800003052
56.212,29.494,101.699996948
56.422,29.438,101.300003052
56.422,29.438,101.300003052
56.212,29.494,101
56.212,29.494,100.300003052
56.212,29.494,99.3000030518
56.212,29.494,98.4000015259
56.212,29.494,99.3000030518
56.212,29.494,99.3000030518
57.579,29.193,99
57.579,29.193,98.5999984741
57.832,29.155,99.6999969482
57.832,29.155,98.8000030518
58.113,29.13,97.9000015259
58.113,29.13,97.3000030518
58.113,29.13,97.5
58.113,29.13,97.8000030518
58.113,29.13,98
58.113,29.13,98.8000030518
58.113,29.13,99.5
58.113,29.13,100.300003052
58.113,29.13,99.6999969482
58.113,29.13,97.5999984741
58.113,29.13,96.8000030518
58.113,29.13,95.0999984741
58.113,29.13,95.3000030518
58.113,29.13,94.3000030518
58.113,29.13,94.1999969482
58.113,29.13,94.8000030518
58.113,29.13,95
57.085,29.082,93.5999984741
57.085,29.082,94
57.219,29.078,91.9000015259
57.219,29.078,91.5
57.318,29.076,92.6999969482
57.318,29.076,93.5
57.219,29.078,94.5999984741
57.219,29.078,93.9000015259
57.49,29.073,93.8000030518
57.49,29.073,93.6999969482
57.491,29.069,92.6999969482
57.491,29.069,92.8000030518
57.494,29.069,94.3000030518
57.494,29.069,94.1999969482
57.539,29.066,94.6999969482
57.539,29.066,95
57.603,29.061,95.4000015259
57.603,29.061,96
57.539,29.066,95.5
57.539,29.066,95
57.626,29.061,93.6999969482
57.547,29.061,94.1999969482
57.547,29.061,93.4000015259
57.445,29.057,92.1999969482
57.298,29.059,91.0999984741
57.445,29.057,91.0999984741
57.445,29.057,90.1999969482
57.317,29.06,91.8000030518
57.317,29.06,91.5
57.317,29.06,91.5999984741
57.309,29.06,91.5
57.309,29.06,92.4000015259
57.309,29.06,91.5999984741
57.309,29.06,91.3000030518
57.309,29.06,91.3000030518
57.309,29.06,92.3000030518
57.309,29.06,91
57.309,29.06,92
57.417,29.072,92
57.417,29.072,91.3000030518
57.41,29.075,91.4000015259
57.378,29.078,91.3000030518
57.378,29.078,90.3000030518
57.431,29.078,90.8000030518
57.431,29.078,90.4000015259
57.378,29.078,90.8000030518
57.378,29.078,90.5999984741
57.378,29.078,91.1999969482
57.378,29.078,91.0999984741
57.378,29.078,91.5
57.378,29.078,91.5
57.378,29.078,92.4000015259
57.378,29.078,92.9000015259
57.378,29.078,95.5
57.378,29.078,95.6999969482
57.378,29.078,95.4000015259
57.199,29.02,94.4000015259
57.199,29.02,95.0999984741
57.199,29.02,95.5999984741
57.255,29.026,95.5999984741
57.255,29.026,96
57.411,29.029,95.6999969482
57.411,29.029,96.4000015259
57.46,29.028,96
57.46,29.028,96.1999969482
57.411,29.029,96.1999969482
57.411,29.029,96.5999984741
57.46,29.028,96.3000030518
57.46,29.028,96.4000015259
57.789,29.018,96.0999984741
57.789,29.018,96.3000030518
57.911,29.011,96.5
57.911,29.011,96.1999969482
58.138,29.002,96.5
58.138,29.002,95.5
58.383,28.987,96.6999969482
58.383,28.987,96.1999969482
58.138,29.002,94.8000030518
58.138,29.002,95.0999984741
58.597,28.971,95.3000030518
58.597,28.971,95.5
58.733,28.953,94.6999969482
58.733,28.953,94.4000015259
58.928,28.911,95.1999969482
58.976,28.895,95.3000030518
58.976,28.895,94.6999969482
58.928,28.911,96.3000030518
58.928,28.911,96
59.026,28.882,96
59.026,28.882,96
59.026,28.882,95.0999984741
59.026,28.882,95.0999984741
59.026,28.882,95
59.026,28.882,91.9000015259
59.026,28.869,92.8000030518
59.026,28.869,91.9000015259
59.026,28.882,92.5
59.026,28.882,93.0999984741
59.026,28.882,92.6999969482
59.026,28.882,94.9000015259
59.026,28.882,95.9000015259
59.026,28.882,97.0999984741
58.138,28.902,96.0999984741
58.138,28.902,94.4000015259
59.026,28.869,94.9000015259
59.026,28.869,95.5999984741
59.026,28.869,96.0999984741
59.026,28.869,97
59.026,28.869,96.4000015259
59.026,28.869,96.6999969482
59.026,28.869,96.5999984741
59.026,28.869,93.9000015259
59.026,28.869,92.8000030518
59.026,28.869,91.6999969482
59.026,28.869,91.5999984741
59.026,28.869,90
57.096,28.981,89.8000030518
57.096,28.981,89.8000030518
57.096,28.985,89.9000015259
57.096,28.985,89.8000030518
57.096,28.981,88.5
57.096,28.981,88.1999969482
57.161,28.994,88.5
57.161,28.994,87.3000030518
57.221,29.004,87.8000030518
57.221,29.004,87.1999969482
57.328,29.01,87.5999984741
57.328,29.01,87.4000015259
57.399,29.016,87.3000030518
57.399,29.016,87.5
57.527,29.019,87
57.527,29.019,87.5999984741
57.399,29.016,87.8000030518
57.399,29.016,87.1999969482
57.653,29.021,88.0999984741
57.653,29.021,88
57.653,29.021,87.5
57.653,29.021,88.0999984741
58.083,29.014,88.9000015259
58.248,29.008,90.3000030518
58.248,29.008,90.4000015259
58.083,29.014,91.8000030518
58.083,29.014,92.5999984741
58.456,28.994,91
58.456,28.994,91.5
58.588,28.983,93.0999984741
58.588,28.983,93
58.681,28.971,94.0999984741
58.681,28.971,94.3000030518
58.681,28.971,93.9000015259
58.681,28.971,93.6999969482
58.681,28.971,93.3000030518
58.681,28.971,93.6999969482
58.681,28.971,93.3000030518
58.681,28.971,93.1999969482
59.255,28.927,93.3000030518
59.255,28.927,93.4000015259
59.388,28.917,93.4000015259
59.388,28.917,93.5
59.516,28.906,93.6999969482
59.516,28.906,94.3000030518
59.388,28.917,94.1999969482
59.388,28.917,92.9000015259
59.516,28.906,93.5999984741
59.516,28.906,93.6999969482
59.516,28.906,92.6999969482
59.516,28.906,92.3000030518
59.516,28.906,92.8000030518
59.516,28.906,92
59.516,28.906,91.1999969482
59.516,28.906,91.0999984741
59.516,28.906,91.1999969482
59.516,28.906,91
59.516,28.906,91.4000015259
59.516,28.906,92.5
59.339,28.843,91.9000015259
59.339,28.843,90.8000030518
59.333,28.835,91.5
59.333,28.835,90.9000015259
59.393,28.832,91.4000015259
59.393,28.832,93.3000030518
59.382,28.832,93
59.382,28.832,92.0999984741
59.393,28.832,92.0999984741
59.393,28.832,90.6999969482
59.382,28.832,90.0999984741
59.382,28.832,90.4000015259
59.337,28.847,90.5999984741
59.337,28.847,90.1999969482
59.338,28.857,90.4000015259
59.338,28.857,90.3000030518
59.329,28.868,89.5999984741
59.338,28.857,88.5
59.338,28.857,88.9000015259
59.323,28.879,89.5999984741
59.323,28.879,89
59.335,28.888,88.5999984741
59.335,28.888,89.4000015259
59.335,28.897,89.3000030518
59.335,28.897,89.5
59.396,28.912,89.0999984741
59.396,28.912,88.9000015259
59.421,28.913,89.0999984741
59.421,28.913,88.6999969482
59.396,28.912,89.0999984741
59.396,28.912,89.6999969482
59.44,28.909,89
59.44,28.909,89.5999984741
59.421,28.913,88.4000015259
59.421,28.913,88.8000030518
59.44,28.886,89.4000015259
59.44,28.886,90.1999969482
59.401,28.869,90
59.401,28.869,89.4000015259
59.44,28.886,89.6999969482
59.44,28.886,89.1999969482
59.457,28.865,89.5999984741
59.457,28.865,90.1999969482
59.42,28.858,90.5
59.286,28.849,90.4000015259
59.286,28.849,90.3000030518
59.42,28.858,89.9000015259
59.42,28.858,89.5
59.42,28.858,89.5
59.42,28.858,89.4000015259
59.42,28.858,89.5
59.42,28.858,90.0999984741
59.42,28.858,89.1999969482
59.42,28.858,89.4000015259
59.42,28.858,90.1999969482
59.42,28.858,89.6999969482
59.42,28.858,90.0999984741
59.42,28.858,88.9000015259
60.866,28.845,90
60.866,28.845,89.8000030518
59.286,28.849,90.4000015259
59.286,28.849,90.9000015259
60.529,28.845,90.6999969482
60.529,28.845,90.6999969482
60.577,28.842,91
60.577,28.842,91.3000030518
60.554,28.833,92
60.554,28.833,93.4000015259
60.513,28.815,93.9000015259
60.513,28.815,94.6999969482
60.554,28.833,94.3000030518
60.554,28.833,94.5
60.392,28.798,94.3000030518
60.392,28.798,93.8000030518
59.993,28.764,94.1999969482
59.993,28.764,93.1999969482
59.993,28.764,94.0999984741
59.993,28.764,95.4000015259
59.634,28.712,94.6999969482
59.634,28.712,95
59.993,28.764,95.5999984741
59.993,28.764,95.9000015259
59.512,28.692,95.0999984741
59.512,28.692,95
59.289,28.677,95.3000030518
59.289,28.677,95.6999969482
58.935,28.664,95.5999984741
58.935,28.664,95.9000015259
58.693,28.653,94.9000015259
58.693,28.653,95.5
58.693,28.653,97
58.693,28.653,96.8000030518
58.693,28.653,96.5
58.693,28.653,97
58.693,28.653,98.3000030518
58.693,28.653,99.1999969482
58.375,28.648,99.9000015259
58.375,28.648,99.9000015259
58.375,28.648,99.9000015259
58.375,28.648,100
58.375,28.648,101.099998474
58.375,28.648,100.800003052
58.145,28.653,102.400001526
58.145,28.653,102.400001526
58.192,28.649,100.599998474
58.192,28.649,100.699996948
58.145,28.653,100.699996948
58.145,28.653,99.1999969482
58.145,28.653,99.6999969482
58.145,28.653,100.199996948
58.145,28.653,102
58.145,28.653,101.900001526
58.145,28.653,101.199996948
58.145,28.653,102
58.145,28.653,102.699996948
58.145,28.653,102.300003052
58.145,28.653,103.199996948
58.145,28.653,101.900001526
58.192,28.649,102.5
58.192,28.649,102.099998474
58.192,28.649,102.199996948
58.192,28.649,102.599998474
56.836,28.673,101.699996948
56.836,28.673,102
56.811,28.666,102.400001526
56.811,28.666,102.199996948
56.806,28.659,102.300003052
56.806,28.659,102.599998474
56.811,28.666,102.099998474
56.811,28.666,102.5
56.819,28.65,103.199996948
56.819,28.65,103
56.819,28.65,103.599998474
56.819,28.65,103.300003052
56.885,28.65,104
56.885,28.65,102.699996948
56.886,28.598,102
56.886,28.598,101.599998474
56.916,28.582,101
56.916,28.582,101.300003052
56.886,28.598,100.599998474
56.886,28.598,100
56.932,28.565,98.9000015259
56.932,28.565,98.5999984741
56.938,28.549,98.0999984741
56.938,28.549,98.8000030518
56.955,28.525,98
56.955,28.525,97.9000015259
56.94,28.517,98.5999984741
56.94,28.517,99.0999984741
56.955,28.525,98.5999984741
56.955,28.525,98.0999984741
56.94,28.517,98.3000030518
56.94,28.517,98.8000030518
56.893,28.495,98.5999984741
56.893,28.495,98.5999984741
56.9,28.476,99.5
56.9,28.476,99.5
57.035,28.448,99.5999984741
57.035,28.448,99.0999984741
56.9,28.476,99.1999969482
56.9,28.476,99.1999969482
57.061,28.434,99.3000030518
57.061,28.434,101.199996948
57.057,28.415,99.4000015259
57.057,28.415,99.1999969482
57.061,28.434,99.8000030518
57.061,28.434,99.5999984741
57.061,28.434,101.199996948
57.061,28.434,100.400001526
57.061,28.434,100.900001526
57.061,28.434,101.199996948
57.061,28.434,101.099998474
57.061,28.434,100.099998474
57.061,28.434,102.400001526
57.061,28.434,102
57.061,28.434,102.400001526
57.061,28.434,102.300003052
57.047,28.249,102.400001526
57.047,28.249,102.800003052
57.094,28.242,103
57.094,28.242,103.300003052
57.047,28.249,104
57.047,28.249,103.900001526
57.179,28.233,103.400001526
57.179,28.233,103.800003052
57.19,28.229,104.599998474
57.19,28.229,102.900001526
57.267,28.222,103.5
57.267,28.222,103.300003052
57.377,28.209,102.900001526
57.377,28.209,102.800003052
57.478,28.196,101.800003052
57.377,28.209,101.900001526
57.377,28.209,101
57.624,28.185,100.900001526
57.624,28.185,101.199996948
57.866,28.164,102.800003052
57.866,28.164,103
57.956,28.153,102.699996948
57.956,28.153,102.599998474
58.038,28.141,102.199996948
58.038,28.141,102.699996948
57.956,28.153,102
57.956,28.153,101.699996948
58.185,28.128,102.400001526
58.185,28.128,102
58.347,28.122,101
58.347,28.122,101.699996948
58.347,28.122,101.5
58.347,28.122,101.099998474
58.347,28.122,101.300003052
58.347,28.122,102.199996948
58.347,28.122,101.800003052
58.347,28.122,101.199996948
58.347,28.122,101.099998474
58.347,28.122,101.199996948
58.732,28.092,100.699996948
58.732,28.092,101.199996948
58.887,28.084,101.699996948
58.887,28.084,101.5
59.039,28.076,102
59.039,28.076,102.599998474
58.887,28.084,103
58.887,28.084,102.800003052
58.887,28.084,104.400001526
58.887,28.084,104.599998474
58.887,28.084,103.699996948
58.887,28.084,104
58.887,28.084,104
58.887,28.084,106.800003052
58.887,28.084,106.099998474
58.887,28.084,105.400001526
58.887,28.084,105.5
58.887,28.084,105
58.887,28.084,104.5
58.887,28.084,103.900001526
58.887,28.084,104
58.887,28.084,104.599998474
59.948,27.882,103.699996948
59.948,27.882,104.300003052
60.183,27.874,103
60.183,27.874,103.199996948
59.948,27.882,103.900001526
59.948,27.882,103.599998474
60.318,27.864,104.300003052
60.318,27.864,103.900001526
60.318,27.864,104.300003052
60.318,27.864,104.400001526
60.65,27.828,104.400001526
60.65,27.828,103.699996948
60.768,27.817,104
60.768,27.817,104.599998474
60.65,27.828,104
60.65,27.828,104.699996948
60.93,27.801,105.199996948
60.93,27.801,104.400001526
61.14,27.783,104.800003052
61.14,27.783,105
61.14,27.783,105.099998474
61.14,27.783,104.5
61.14,27.783,104.099998474
61.14,27.783,105
61.674,27.72,105
61.674,27.72,104.900001526
61.825,27.706,104.599998474
61.825,27.706,105.099998474
61.945,27.691,104.300003052
61.945,27.691,104
62.071,27.682,104
62.071,27.682,104
61.945,27.691,103.900001526
61.945,27.691,104
62.071,27.682,104.800003052
62.071,27.682,104.900001526
62.071,27.682,105.300003052
62.071,27.682,104.900001526
62.456,27.656,104.900001526
62.456,27.656,104.199996948
62.433,27.656,104.800003052
62.433,27.656,104.400001526
62.456,27.656,104.800003052
62.456,27.656,103.900001526
62.424,27.656,103.599998474
62.424,27.656,103.800003052
62.433,27.656,104.099998474
62.433,27.656,104.699996948
62.433,27.656,104.400001526
62.433,27.656,104.099998474
62.433,27.656,103.5
62.433,27.656,104
62.433,27.656,103.099998474
62.433,27.656,102.699996948
62.433,27.656,103.199996948
62.433,27.656,101.900001526
62.433,27.656,102.599998474
62.433,27.656,103.300003052
62.086,27.69,104.699996948
62.086,27.69,104.5
62.059,27.691,105.199996948
62.059,27.691,104.900001526
62.086,27.69,104
62.086,27.69,105.300003052
62.042,27.691,104.699996948
62.042,27.691,104.800003052
62.062,27.711,104.699996948
62.062,27.711,104.900001526
62.033,27.721,104.400001526
62.033,27.721,105.300003052
62.042,27.732,105.800003052
62.042,27.732,105.300003052
62.033,27.721,105.199996948
62.033,27.721,104.5
62.032,27.748,104.300003052
62.032,27.748,104.400001526
62.032,27.748,104.300003052
62.032,27.748,104.5
62.009,27.812,104.300003052
62.009,27.812,103.5
61.995,27.832,103.199996948
61.995,27.832,103.900001526
62.009,27.812,104.300003052
62.009,27.812,104.699996948
62.019,27.85,104.800003052
62.019,27.85,104.599998474
62.01,27.867,104.800003052
62.01,27.867,103.699996948
62.01,27.867,103.900001526
62.01,27.867,104.199996948
62.01,27.867,103.5
62.01,27.867,104.199996948
62.01,27.867,103.800003052
62.01,27.867,104.5
62.01,27.867,104.199996948
62.01,27.867,103.800003052
62.01,27.867,103.699996948
62.01,27.867,104.599998474
62.073,27.971,104.900001526
62.073,27.971,104.699996948
62.071,27.989,104.800003052
62.071,27.989,103.900001526
62.073,27.971,104.199996948
62.073,27.971,104.199996948
62.132,28.021,103.800003052
62.132,28.021,104.599998474
62.071,27.989,103.099998474
62.071,27.989,104.199996948
62.071,27.989,105.900001526
62.071,27.989,106.400001526
62.071,27.989,107
62.071,27.989,106.400001526
62.071,27.989,106.199996948
62.071,27.989,105.599998474
62.071,27.989,105.599998474
62.071,27.989,104.800003052
62.071,27.989,105.199996948
62.071,27.989,106
62.054,28.145,107.300003052
62.054,28.145,108
62.132,28.021,109.199996948
62.132,28.021,110
61.961,28.152,109.699996948
61.961,28.152,109.800003052
61.882,28.15,111
61.882,28.15,111.199996948
61.882,28.148,111.400001526
61.882,28.148,113.199996948
61.901,28.139,113.699996948
61.901,28.139,113.900001526
61.882,28.148,115.300003052
61.882,28.148,116.800003052
61.868,28.129,118.300003052
61.868,28.129,118.699996948
61.805,28.118,118.099998474
61.805,28.118,116.699996948
61.678,28.09,117.300003052
61.678,28.09,116.5
61.643,28.073,117.199996948
61.643,28.073,117.300003052
61.731,28.055,116.800003052
61.731,28.055,116.900001526
61.643,28.073,118.099998474
61.643,28.073,118.400001526
61.751,28.041,118.800003052
61.751,28.041,118.800003052
61.726,28.022,119.099998474
61.726,28.022,119.300003052
61.726,28.022,119.5
61.726,28.022,120.5
61.726,28.022,120
61.726,28.022,118.800003052
61.726,28.022,118.300003052
61.726,28.022,118.599998474
61.74,28.022,119.300003052
61.74,28.022,119.900001526
61.74,28.022,119.300003052
61.74,28.022,121.5
61.845,27.948,121.099998474
61.845,27.948,120.199996948
61.883,27.931,120.900001526
61.883,27.931,121.300003052
61.845,27.948,121.300003052
61.845,27.948,122.699996948
62.055,27.886,123
62.055,27.886,122.699996948
61.883,27.931,123.099998474
61.883,27.931,122.900001526
61.883,27.931,124.199996948
61.883,27.931,128.199996948
61.883,27.931,128.199996948
61.883,27.931,127.5
61.883,27.931,125.599998474
61.883,27.931,127.300003052
61.883,27.931,128.899993896
61.883,27.931,129.899993896
61.883,27.931,131.800003052
61.883,27.931,131.899993896
61.883,27.931,132.899993896
61.883,27.931,133.600006104
63.039,27.622,132.699996948
63.039,27.622,131.600006104
63.107,27.604,131.100006104
63.107,27.604,129.5
63.039,27.622,129.699996948
63.039,27.622,129.199996948
63.185,27.595,129.399993896
63.185,27.595,128.100006104
63.185,27.591,127.800003052
63.185,27.591,128.699996948
63.351,27.572,128
63.351,27.572,129.399993896
63.456,27.553,129.300003052
63.456,27.553,130.300003052
63.351,27.572,130.5
63.351,27.572,132.100006104
63.568,27.53,131.800003052
63.568,27.53,132.199996948
63.686,27.508,132.399993896
63.686,27.508,132
63.829,27.481,132.100006104
63.829,27.481,132.600006104
63.946,27.464,132.800003052
63.946,27.464,132.600006104
64.12,27.429,133.100006104
64.12,27.429,133.699996948
63.946,27.464,133
63.946,27.464,131.699996948
64.284,27.404,130
64.284,27.404,130.199996948
64.394,27.387,129.100006104
64.394,27.387,128.5
64.498,27.377,130
64.498,27.377,130.699996948
64.394,27.387,130.300003052
64.394,27.387,130
64.394,27.387,131.100006104
64.394,27.387,130.199996948
64.76,27.354,131.5
64.76,27.354,131.699996948
64.853,27.344,131.699996948
64.853,27.344,132.100006104
64.981,27.331,132
64.981,27.331,131.699996948
64.981,27.331,132.5
64.981,27.331,132.199996948
64.981,27.331,131.600006104
64.981,27.331,131.199996948
64.981,27.331,130.399993896
64.981,27.331,129.800003052
64.981,27.331,129.5
64.981,27.331,129.199996948
64.981,27.331,127.800003052
64.981,27.331,126.900001526
64.981,27.331,126
64.981,27.331,126.199996948
64.981,27.331,126.099998474
64.981,27.331,125.800003052
67.121,27.197,124.900001526
67.121,27.197,124
67.209,27.187,123.900001526
67.209,27.187,124.900001526
67.266,27.18,125
67.266,27.18,124.900001526
67.303,27.173,125.300003052
67.303,27.173,124.900001526
67.266,27.18,125.5
67.266,27.18,125.599998474
67.347,27.169,122.5
67.347,27.169,121.900001526
67.529,27.155,121.900001526
67.529,27.155,121.699996948
67.619,27.145,122.800003052
67.619,27.145,123
67.529,27.155,125.099998474
67.529,27.155,127
67.663,27.135,125.300003052
67.663,27.135,123.800003052
67.719,27.121,124.199996948
67.719,27.121,126
67.719,27.121,126.5
67.719,27.121,126.900001526
67.823,27.084,127.300003052
67.823,27.084,127.199996948
67.719,27.121,126.699996948
67.719,27.121,126.199996948
67.884,27.067,124.699996948
67.884,27.067,124.099998474
67.945,27.052,122.900001526
67.945,27.052,123.900001526
67.981,27.04,124.300003052
67.981,27.04,124.300003052
67.945,27.052,126.099998474
67.945,27.052,126.800003052
67.945,27.052,127.599998474
67.945,27.052,128.699996948
